Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
8,A1 LM,SHANKLE,2808.0,50.149571592215,0.867262301075155,5.353557115718643,6.337082473869767,4.347650626229364,2,0.907
6,A1 LM,SHANKLE,2808.5,54.96846456807541,0.9019134585775935,9.182700675904746,7.831825518651483,3.6508906333473385,2,0.884
6,A1 LM,SHANKLE,2809.0,62.219196372315494,0.979485232345369,12.19577214550528,9.558133666766542,3.495995797834104,2,0.86
6,A1 LM,SHANKLE,2809.5,61.348461438155354,0.990777817943502,11.083120281184703,7.33947337753061,3.538972767516721,2,0.8370000000000001
6,A1 LM,SHANKLE,2810.0,65.64869105605119,0.9613722360566824,7.647387899186392,5.185952724850108,3.6536803978632486,2,0.8140000000000001
6,A1 LM,SHANKLE,2810.5,79.3483503655192,0.9610672695604658,5.020449106052796,5.002166865594936,4.11524521803333,2,0.7909999999999999
6,A1 LM,SHANKLE,2811.0,80.4710742388275,0.9426307719787276,1.973752524953838,3.8399550774933706,4.683008433484969,2,0.767
6,A1 LM,SHANKLE,2811.5,80.60452290787362,0.9824454379574216,1.338577875568856,4.8627069612868,5.220671970729084,2,0.7440000000000001
6,A1 LM,SHANKLE,2812.0,77.68065965538958,1.0324050661662336,2.377032845060981,6.155939877764743,5.361194674285757,2,0.721
6,A1 LM,SHANKLE,2812.5,73.5666744149263,1.0690676101102368,3.8977562713447957,6.643785025038265,5.140062193522647,2,0.698
6,A1 LM,SHANKLE,2813.0,66.19624617422282,1.0811252731606384,4.227407893263055,6.0797241069130665,4.775682234862638,2,0.674
8,A1 LM,SHANKLE,2813.5,60.155451323953855,1.1118900273130268,4.03737806368315,7.240422039966521,4.6482876528505495,2,0.6509999999999999
8,A1 LM,SHANKLE,2814.0,47.041408176503346,1.1288640270441237,2.648524792803059,8.572496801831637,4.7013358843772695,2,0.628
8,A1 LM,SHANKLE,2814.5,30.84576516037459,1.1223505487503866,0.15095184468402917,8.195236299446085,4.758838706508797,2,0.605
8,A1 LM,SHANKLE,2815.0,19.004792601739794,1.0932484878243742,-2.533840007277985,5.948539923903349,4.717711248881118,2,0.581
8,A1 LM,SHANKLE,2815.5,28.432448112073125,1.1504246971364789,-1.5009343402742954,7.63305352204752,4.961452590122353,2,0.5579999999999999
8,A1 LM,SHANKLE,2816.0,20.707562789664138,1.1063110569532342,-2.9225281703963564,5.45819219117043,4.8945483368026235,2,0.535
8,A1 LM,SHANKLE,2816.5,28.572657774724828,1.1019606136405735,-1.586778214299557,5.977279131802662,4.901976620684663,2,0.512
6,A1 LM,SHANKLE,2817.0,42.93034034025583,1.0643181039444396,0.7899956688860068,6.320644595967088,4.679900927271539,2,0.488
6,A1 LM,SHANKLE,2817.5,64.51821518591473,1.0316295736314314,4.822926695240654,8.108959309107368,4.411028842856404,2,0.465
6,A1 LM,SHANKLE,2818.0,81.18566435691184,0.987755707492949,8.490935400281137,9.519296830393486,4.12349269463035,2,0.442
6,A1 LM,SHANKLE,2818.5,89.02671236435305,0.962797144156932,11.224915688949586,10.457276582382729,3.9785515312754343,2,0.419
6,A1 LM,SHANKLE,2819.0,80.32436529659317,0.9253278704727336,10.17280319973868,9.438428129778059,3.8735954847892966,2,0.395
6,A1 LM,SHANKLE,2819.5,69.39882046202393,0.9240974370476968,6.911918606677184,9.460585697850188,3.8286367920556597,2,0.349
6,A1 LM,SHANKLE,2820.0,54.47987221477822,0.9179535231492877,1.7317245218789534,9.150326880750981,3.7044463892134103,2,0.326
6,A1 LM,SHANKLE,2820.5,48.05554492881313,0.9378913916260438,-2.6964995694842626,9.349494544569463,3.761930516429608,2,0.302
6,A1 LM,SHANKLE,2821.0,51.89248090554034,1.000210193909077,-4.641216767411421,9.408235040756923,4.138855501499143,2,0.27899999999999997
6,A1 LM,SHANKLE,2821.5,57.825873182923374,1.0748293901270414,-3.8008446158195435,8.289352276996908,4.626253718925554,2,0.256
6,A1 LM,SHANKLE,2822.0,57.76554474458309,1.0805913483065892,-3.092030220183879,4.727849418450252,4.765226052998633,2,0.233
6,A1 LM,SHANKLE,2822.5,74.84355223181872,1.1472422820461534,-0.30057886567556336,5.148839026702052,4.992218728581695,2,0.209
6,A1 LM,SHANKLE,2823.0,78.26855084567093,1.1437311172248743,0.38405156926689743,4.553133342379174,4.9841696675772855,2,0.18600000000000003
6,A1 LM,SHANKLE,2823.5,71.50689765048263,1.0811045404837598,0.42553286345976493,3.354616918540502,4.77961588609675,2,0.163
6,A1 LM,SHANKLE,2824.0,72.65339839173771,1.026695407491709,1.8881577273470154,3.992688419579731,4.587223791754958,2,0.14
6,A1 LM,SHANKLE,2824.5,84.75123220567545,0.982585092329673,4.699206882439582,7.024403285105904,4.321711820656256,2,0.11599999999999999
6,A1 LM,SHANKLE,2825.0,91.07270255339277,0.8915380178846579,6.188675596889668,8.68452949184978,3.753201477124431,2,0.09300000000000001
6,A1 LM,SHANKLE,2825.5,99.93012774085102,0.8457669062267342,8.093037126731057,11.634933665607845,3.359072361965749,2,0.07
4,A1 LM,SHANKLE,2826.0,98.00631742887798,0.7998510683172221,7.319957823467163,14.61764179597103,3.1123603244802567,2,0.047
3,B1 SH,SHANKLE,2826.5,84.99257105836115,0.7191206951205948,0.2677115632691014,19.372427488484693,2.7970512902345273,1,1.0
3,B1 SH,SHANKLE,2827.0,69.4377083117519,0.6100675257830204,-10.895306243372596,28.015635309142844,2.3446283940200807,1,0.98
3,B1 SH,SHANKLE,2827.5,70.0329504945688,0.5732299947429383,-16.6869221713893,39.01502906237218,2.1057987882469305,1,0.9590000000000001
3,B1 SH,SHANKLE,2828.0,74.61825861170921,0.5608694476068735,-16.275071001282548,44.73006489629724,2.0311948612911253,1,0.9390000000000001
3,B1 SH,SHANKLE,2828.5,79.38717205424258,0.5438797563281826,-12.548947889821022,45.96761877938195,2.107262711759242,1,0.9179999999999999
3,B1 SH,SHANKLE,2829.0,75.94201215559785,0.48310581445466866,-9.343082829869793,42.41399442683873,2.1738653942193547,1,0.898
3,B1 SH,SHANKLE,2829.5,83.88720981977357,0.5015148184272524,-3.748291973422657,39.45599380653507,2.5058419078801406,1,0.878
3,B1 SH,SHANKLE,2830.0,85.61805865414996,0.4862048026140331,0.3614869166004441,35.12031079820473,2.575526045598522,1,0.857
3,B1 SH,SHANKLE,2830.5,91.21943514219264,0.4996787084474278,2.825732329783045,34.95199780565096,2.5609919349609176,1,0.8370000000000001
3,B1 SH,SHANKLE,2831.0,83.67610248389965,0.47161601092880145,0.8084862693749433,34.997143345543485,2.354674343769758,1,0.816
3,B1 SH,SHANKLE,2831.5,80.43330431760201,0.49902321373990305,-2.321009964930443,35.178337408639386,2.333107213297813,1,0.7959999999999999
3,B1 SH,SHANKLE,2832.0,84.1064742484834,0.5806504312018634,-6.191796956976311,34.56441007568864,2.421228574836801,1,0.7759999999999999
3,B1 SH,SHANKLE,2832.5,76.40102386813801,0.6151464750111274,-11.90647303032158,31.129027863403312,2.3084044827280903,1,0.755
3,B1 SH,SHANKLE,2833.0,72.99623061874203,0.6758119887899932,-13.978418955348458,28.72945257021543,2.5896219743098072,1,0.735
3,B1 SH,SHANKLE,2833.5,74.60009054071601,0.7648503328786656,-9.399364952217528,23.672283567346888,3.408357977107661,1,0.7140000000000001
3,B1 SH,SHANKLE,2834.0,57.197783622615965,0.7527711628746268,-2.491639877738575,12.913948352532067,3.9362376623637094,1,0.6940000000000001
3,B1 SH,SHANKLE,2834.5,54.06740237763847,0.8157740688861758,5.669017840640469,8.509280168311607,4.280437876192833,1,0.6729999999999999
3,B1 SH,SHANKLE,2835.0,52.61838567459642,0.8532574552556699,9.132052012090947,7.405818453197363,4.214876788751556,1,0.653
3,B1 SH,SHANKLE,2835.5,55.0054087638383,0.8765825217081556,8.815578649305863,7.918056255584277,4.073582228974521,1,0.633
3,B1 SH,SHANKLE,2836.0,64.05983763833527,0.9277658830915784,8.738797727245041,9.999596448100343,4.009837142412041,1,0.612
3,B1 SH,SHANKLE,2836.5,61.4844460954985,0.9073134652801467,6.5180037327866325,8.697493948380927,3.7082924109190363,1,0.5920000000000001
2,B1 SH,SHANKLE,2837.0,71.2210318910556,0.9368214401369259,6.292142451047356,9.561370809290699,3.645939347979562,1,0.5710000000000001
2,B1 SH,SHANKLE,2837.5,64.96049147973955,0.8812313090616135,3.7581178443900423,7.151829489723069,3.383808757980134,1,0.551
1,B1 SH,SHANKLE,2838.0,60.380560823983934,0.8594958517730205,1.8433705252322734,6.671264119671129,3.3036366023953097,1,0.531
1,B1 SH,SHANKLE,2838.5,58.12778667543207,0.8583410987441067,0.9866148615138031,7.469098981793136,3.3324976306574445,1,0.51
1,B1 SH,SHANKLE,2839.0,56.09316299056337,0.8308202758797004,0.7909322270175467,7.802867890246247,3.305939128160437,1,0.49
1,B1 SH,SHANKLE,2839.5,54.16345864150736,0.7730574143345632,1.194452877788985,7.704791277591704,3.227018497416209,1,0.469
1,B1 SH,SHANKLE,2840.0,59.808988990698595,0.7555310470531963,2.5248281259704597,9.296302808092738,3.2408641830380143,1,0.449
1,B1 SH,SHANKLE,2840.5,53.250672446501774,0.6809058150979312,1.400035498691883,8.396272791039847,3.0306304304365455,1,0.429
1,B1 SH,SHANKLE,2841.0,58.618747816974704,0.6788768921039339,2.3876161692073072,10.595053998216637,3.0706298594058814,1,0.408
1,B1 SH,SHANKLE,2841.5,56.085359980995484,0.6374325400171257,2.174086290071172,10.614379313794025,3.1013104865594454,1,0.38799999999999996
1,B1 SH,SHANKLE,2842.0,52.895016334396566,0.5810850822233992,1.8748218315546064,9.731752323276272,3.146423734009359,1,0.36700000000000005
1,B1 SH,SHANKLE,2842.5,57.76714365626292,0.5552679282837748,2.6792764820380803,10.541513000440455,3.2554358401354926,1,0.34700000000000003
1,B1 SH,SHANKLE,2843.0,56.21575068657126,0.5026315323867984,2.0838504674490226,10.317720911012298,3.2788512195172252,1,0.327
1,B1 SH,SHANKLE,2843.5,55.38197410505166,0.47698455936143414,1.5283733212607662,11.038215940192169,3.417443570842011,1,0.306
1,B1 SH,SHANKLE,2844.0,59.861151940036606,0.48214708813834656,2.279195262926775,13.008706419034924,3.536397671896444,1,0.28600000000000003
1,B1 SH,SHANKLE,2844.5,52.498128722736936,0.41764447448514114,1.6442413140476422,11.82168189673853,3.1665046982705833,1,0.265
1,B1 SH,SHANKLE,2845.0,64.03881054408149,0.4596821591338022,4.124140697259364,14.752902704444843,3.030424038443732,1,0.245
1,B1 SH,SHANKLE,2845.5,61.27354570380542,0.4287713471124827,2.9498722408198628,13.806826773434954,2.784239764192121,1,0.22399999999999998
1,B1 SH,SHANKLE,2846.0,61.53306877825635,0.41646217324844065,2.0617173980679357,12.662409308281585,2.7389770486659413,1,0.204
1,B1 SH,SHANKLE,2846.5,60.01724134657006,0.39788223220288094,1.9492280814521428,12.40843220838104,2.7584644618270806,1,0.184
1,B1 SH,SHANKLE,2847.0,76.94262183226137,0.47700425083431036,4.919342644296669,17.593305331167365,2.9607855899673066,1,0.163
1,B1 SH,SHANKLE,2847.5,77.77502940447886,0.4674232467110721,3.704044801046387,16.65033100381995,2.6810581467120165,1,0.14300000000000002
3,B1 SH,SHANKLE,2848.0,75.40239300647167,0.45781624163725837,1.7362424499923255,13.733350627112245,2.43619507450873,1,0.122
3,B1 SH,SHANKLE,2848.5,84.29328374027584,0.5386670728350756,2.7454505866147567,17.00381870775684,2.7161391015756093,1,0.102
3,B1 SH,SHANKLE,2849.0,75.80388322193922,0.5165245583859907,0.9682443388185966,19.50133915096734,2.70231916374859,1,0.08199999999999999
3,B1 SH,SHANKLE,2849.5,75.0861594096446,0.4927282593354246,-2.2525104463233507,25.154706021225422,2.4235477913986827,1,0.061
3,B1 SH,SHANKLE,2850.0,89.09019232118021,0.5694307829757735,-5.364408392395714,35.6864007988527,2.3573658334489376,1,0.040999999999999995
3,B1 SH,SHANKLE,2850.5,65.98434213708914,0.5899529699516275,-12.187647684595548,36.20644387860862,2.305779962363082,1,0.02
8,B1 LM,SHANKLE,2852.5,51.45525368856477,0.7841913793509657,-10.801206191897617,30.456824128472217,3.0809955424405198,2,0.769
8,B1 LM,SHANKLE,2853.0,22.305414227725645,0.8762578647681247,-9.242245619685963,15.548672480340766,3.4361702234057514,2,0.6920000000000001
8,B1 LM,SHANKLE,2853.5,20.148722686999825,1.0322777549451339,-3.600354648205775,6.115396526692043,3.718877565617211,2,0.615
8,B1 LM,SHANKLE,2854.0,28.036914205783244,1.1777459771246745,1.1800795786617746,1.847407113087205,3.894577670667586,2,0.5379999999999999
8,B1 LM,SHANKLE,2854.5,34.45678036907519,1.2688058849163124,2.88501231874676,0.3764251088714814,4.075941047630378,2,0.462
6,B1 LM,SHANKLE,2855.0,34.73883006823212,1.2736171065459336,3.1097480703515035,-0.31763362612317625,4.357544564683396,2,0.385
6,B1 LM,SHANKLE,2855.5,33.45320484610773,1.1959474577827303,3.591993960914622,0.40189467209729646,4.623588205420175,2,0.308
6,B1 LM,SHANKLE,2856.0,30.68135177001138,1.0314290023009267,2.4785689002052913,1.5088914914519247,4.384077529465868,2,0.231
6,B1 LM,SHANKLE,2856.5,42.7524670272431,0.9355849365993618,1.4247994093960783,10.032790849199799,3.6405133803610124,2,0.154
6,B1 LM,SHANKLE,2857.0,37.50803343545928,0.7811766780822351,-6.065791060599214,18.59765058101437,2.3573390395556317,2,0.077
3,B2 SH,SHANKLE,2857.5,48.821908945850495,0.7258296575634364,-13.123209986926327,29.9594264278271,1.71878497175352,1,1.0
3,B2 SH,SHANKLE,2858.0,64.85655503383904,0.6853435711090389,-16.477295329977977,35.021214424982276,1.7408975615188902,1,0.971
2,B2 SH,SHANKLE,2859.0,80.58384946195146,0.680797650085788,-13.382098805766274,31.377427533513853,2.330614802659548,1,0.912
2,B2 SH,SHANKLE,2859.5,75.76456985530717,0.6188523132071415,-8.716717763153845,20.03502093764626,2.7785328018875823,1,0.882
2,B2 SH,SHANKLE,2860.0,81.44333093963543,0.6660386280992521,-1.2833190859200647,14.58265299211677,3.2970890781326543,1,0.853
2,B2 SH,SHANKLE,2860.5,69.60997887227747,0.6467892802575221,1.029216869857147,8.612927528429092,3.2897994740336878,1,0.8240000000000001
2,B2 SH,SHANKLE,2861.0,71.81471057675155,0.7078208660557118,3.842783670405611,8.714384480088304,3.3825293975542796,1,0.794
2,B2 SH,SHANKLE,2861.5,63.113134385140675,0.7040548993512438,3.9695658416848723,7.455212275052262,3.207438645289055,1,0.765
2,B2 SH,SHANKLE,2862.0,70.25202404856326,0.7626718038990531,6.948211070819466,10.1921922227584,3.254618400748089,1,0.735
2,B2 SH,SHANKLE,2862.5,65.52975799026125,0.740487689471645,8.265556971754206,10.459395095759419,3.1321260768160424,1,0.706
2,B2 SH,SHANKLE,2863.0,68.9523614988972,0.7459788628360438,10.653140890115056,12.345337545183487,3.214146661288833,1,0.6759999999999999
2,B2 SH,SHANKLE,2863.5,61.408409746942525,0.6836178203732828,10.045531382393774,10.858876671410064,3.192180721883523,1,0.647
2,B2 SH,SHANKLE,2864.0,62.476890758014946,0.6596861792426529,9.448014295830019,10.942599387538788,3.37928600658642,1,0.618
2,B2 SH,SHANKLE,2864.5,64.1393874388078,0.6384425052798496,9.106125857849143,11.121308938285742,3.542662795787815,1,0.588
2,B2 SH,SHANKLE,2865.0,59.770108368275146,0.6115517137048895,9.092111682625115,9.962420830864069,3.6354683257126803,1,0.5589999999999999
2,B2 SH,SHANKLE,2865.5,61.032344585404395,0.6290056388316396,11.177674445107225,9.7618731950808,3.7894220079630117,1,0.529
2,B2 SH,SHANKLE,2866.0,61.602961177615555,0.6241245796663119,13.32951936436975,10.13909666011265,3.713983344271121,1,0.5
2,B2 SH,SHANKLE,2866.5,64.68235125906007,0.6147466071057479,13.78029281393537,13.379149896200085,3.3963588872486223,1,0.47100000000000003
2,B2 SH,SHANKLE,2867.0,73.9054682236215,0.6498399817792689,10.77985045513699,20.282883516336366,2.9550884822584442,1,0.441
3,B2 SH,SHANKLE,2867.5,76.58794829716041,0.678789213486732,2.3239921490723696,26.411758505199785,2.482646580581035,1,0.41200000000000003
3,B2 SH,SHANKLE,2868.0,71.59471821254745,0.6855812006648329,-6.6062660973620755,26.465135575120733,2.335841516314771,1,0.382
3,B2 SH,SHANKLE,2868.5,67.82429715849295,0.7281631105838821,-7.943533862603459,20.180227388370504,2.7434043446784715,1,0.353
2,B2 SH,SHANKLE,2869.0,65.07842966824549,0.7909028201785855,-2.907334564842101,11.721345536610308,3.3229311181644143,1,0.324
2,B2 SH,SHANKLE,2869.5,59.01584496036755,0.8037574475714485,1.0057990875025542,4.688547555715692,3.5660667695275547,1,0.294
2,B2 SH,SHANKLE,2870.0,57.9035264362194,0.7695952882553582,3.8926355788988474,4.100173175458201,3.4722749270954263,1,0.17600000000000002
2,B2 SH,SHANKLE,2870.5,65.84597408853186,0.7169859319357452,8.215411313368463,10.899315414489044,3.2340797942436876,1,0.147
2,B2 SH,SHANKLE,2871.0,72.55927002629221,0.630723172384115,8.803500360827867,20.715611389729204,2.829704357649781,1,0.11800000000000001
3,B2 SH,SHANKLE,2871.5,73.86946057700442,0.5408556798329098,3.5464749310977846,30.533834376921536,2.42457522193035,1,0.08800000000000001
3,B2 SH,SHANKLE,2872.0,72.11733872227732,0.4910594782867342,-2.2949470097008784,36.5052209201447,2.3018781341367274,1,0.059000000000000004
3,B2 SH,SHANKLE,2872.5,63.51467692083144,0.47568302041166405,-2.3271026783141227,34.873807805438986,2.563874948870703,1,0.028999999999999998
6,B2 LM,SHANKLE,2873.0,44.09066939309436,0.4486884212921982,0.4319412725312861,26.15331334348403,3.0227869229534017,2,1.0
6,B2 LM,SHANKLE,2873.5,36.65590181994064,0.4816013163047684,1.8079567969595618,18.57893689599918,3.7251750085965285,2,0.857
6,B2 LM,SHANKLE,2874.0,28.036208343924855,0.4879334921262645,-0.9905667175283694,10.784835826813328,4.225567492156474,2,0.7140000000000001
6,B2 LM,SHANKLE,2874.5,28.60047134803631,0.5311244778280044,-2.3927840999327907,6.4626965516126,4.603390929599116,2,0.5710000000000001
6,B2 LM,SHANKLE,2875.0,26.88836494683295,0.5588592637954539,-2.100777752405296,3.206672569275828,4.517348361039389,2,0.429
6,B2 LM,SHANKLE,2875.5,38.94856538326905,0.6668764799125433,2.335986454100235,5.346758425162415,4.21507965631706,2,0.28600000000000003
6,B2 LM,SHANKLE,2876.0,44.51458537142845,0.7153451370716493,5.254197017275214,6.605678627904788,3.5942084623526864,2,0.14300000000000002
3,B3 SH,SHANKLE,2876.5,61.7514993724389,0.7799418213168675,9.015504137495437,9.251198334467956,3.318695940559462,1,1.0
3,B3 SH,SHANKLE,2877.0,78.19656624878972,0.812217702849729,12.123609195141784,11.048708058087263,3.383113886573717,1,0.977
3,B3 SH,SHANKLE,2877.5,81.49931180512326,0.7779760135758798,12.614888423085503,11.120244604857161,3.461295628253003,1,0.955
3,B3 SH,SHANKLE,2878.0,81.82520612109418,0.7461490712376816,11.344890851396512,11.463912162889576,3.5099257273566282,1,0.932
3,B3 SH,SHANKLE,2878.5,77.69242124807919,0.7046937828312082,8.646743003194333,10.55592820242709,3.4022983018183046,1,0.909
3,B3 SH,SHANKLE,2879.0,72.42682880931154,0.6657249171841795,6.437330886300087,9.35058313414632,3.257144370497273,1,0.8859999999999999
2,B3 SH,SHANKLE,2879.5,73.59500807437938,0.6738106390817324,6.2727248323974925,9.899666856918026,3.35952695289069,1,0.8640000000000001
2,B3 SH,SHANKLE,2880.0,70.13977584370504,0.6697173007184516,5.489978385935564,9.717839131477728,3.5007782730830552,1,0.841
2,B3 SH,SHANKLE,2880.5,65.388362597467,0.6639694446997068,4.297217078565099,9.572467366707539,3.5790832215681845,1,0.818
2,B3 SH,SHANKLE,2881.0,60.57564277615347,0.650610628112282,3.7956656399200694,9.748327505893526,3.47857150514509,1,0.795
2,B3 SH,SHANKLE,2881.5,64.42410667397054,0.6545366896852708,5.228300725230208,11.275198974123088,3.308181632975925,1,0.773
2,B3 SH,SHANKLE,2882.0,70.03553713083832,0.6319889123557944,6.300016298313915,11.891226227587612,3.038874143521607,1,0.75
3,B3 SH,SHANKLE,2882.5,73.14895032137534,0.5685683369427822,5.708305531105048,10.782932022905046,2.7466044096433597,1,0.727
3,B3 SH,SHANKLE,2883.0,83.60773657179108,0.5534692039502143,6.719304827076194,12.20182537388414,2.748931997258481,1,0.705
3,B3 SH,SHANKLE,2883.5,78.010821532587,0.4922650350090648,7.129755488200571,12.381677970600093,2.695342674218911,1,0.682
2,B3 SH,SHANKLE,2884.0,68.71427277713875,0.45880719806763726,8.083740076533237,14.29434938037313,2.7061818136620674,1,0.659
2,B3 SH,SHANKLE,2884.5,58.479448450549626,0.4139186428592462,7.3143927555858355,15.420335017101946,2.645939196113525,1,0.636
2,B3 SH,SHANKLE,2885.0,59.246647973157266,0.3877740139487928,6.300955745555766,16.18590517394158,2.6755276190711355,1,0.614
2,B3 SH,SHANKLE,2885.5,62.53757839775931,0.36889195220857013,5.879459252870238,16.240752471474938,2.7213018506094437,1,0.591
2,B3 SH,SHANKLE,2886.0,60.71715498604361,0.34385881866901996,5.77022106370378,15.651024270554402,2.727171054107884,1,0.568
2,B3 SH,SHANKLE,2886.5,60.29350536920753,0.34182832211076647,6.434850005931372,15.513766940483697,2.8077525883336434,1,0.545
2,B3 SH,SHANKLE,2887.0,68.0336629634236,0.3771077350550043,8.241959390312912,16.512032357412412,3.0573252261387593,1,0.523
2,B3 SH,SHANKLE,2887.5,63.92086127999563,0.3345332077640568,7.165692394304386,13.871253382341001,3.0811973330153832,1,0.5
2,B3 SH,SHANKLE,2888.0,72.73538671366069,0.36650400894632534,8.044796437718063,14.803247126618695,3.3045538529291214,1,0.47700000000000004
2,B3 SH,SHANKLE,2888.5,72.52276866980682,0.3638292840689125,8.101418539070945,14.4117270564185,3.283590134373029,1,0.47700000000000004
2,B3 SH,SHANKLE,2889.0,70.87606088746075,0.3529639442622352,8.728141817551172,13.97270061650968,3.081904747052008,1,0.455
2,B3 SH,SHANKLE,2889.5,75.6271342902511,0.374692927612759,9.910268916402657,15.734806733256093,2.932220521139663,1,0.43200000000000005
2,B3 SH,SHANKLE,2890.0,67.45991303387278,0.34364150119044895,8.084878719505518,15.743399268932324,2.6904120992435026,1,0.409
2,B3 SH,SHANKLE,2890.5,67.87499922283988,0.36543085673085307,7.268075778765562,17.929744333744214,2.726197508207763,1,0.386
2,B3 SH,SHANKLE,2891.0,59.6781035951051,0.31212616504768437,4.732240249683422,17.1799142404002,2.5675647943929065,1,0.364
2,B3 SH,SHANKLE,2891.5,64.52098602187688,0.30298567904459367,4.702578509583236,18.39723020115803,2.562434533474268,1,0.341
2,B3 SH,SHANKLE,2892.0,70.94771646454566,0.3013095276710339,5.4668864391351955,20.167352928020694,2.6147976728651687,1,0.318
2,B3 SH,SHANKLE,2892.5,65.39349042147475,0.24876684448974984,4.395792684770041,19.190603598186627,2.5153667048408295,1,0.295
1,B3 SH,SHANKLE,2893.0,73.54838722676652,0.2933423980073944,5.308596783636036,21.469319837166317,2.7109627873731745,1,0.273
1,B3 SH,SHANKLE,2893.5,62.719640565211,0.2467409958032142,2.6128160430304064,19.086339274540297,2.5708176905361553,1,0.25
1,B3 SH,SHANKLE,2894.0,72.30945019862234,0.3192581650837063,3.5368735452373548,20.225288733876116,2.680104816033783,1,0.22699999999999998
1,B3 SH,SHANKLE,2894.5,68.5242698300575,0.3089448437046639,2.402468348522188,17.190805658242756,2.531173389678895,1,0.205
1,B3 SH,SHANKLE,2895.0,79.09146669740164,0.35513418103137023,4.227345511196132,16.65519130651648,2.765753634225149,1,0.182
2,B3 SH,SHANKLE,2895.5,84.6939911267653,0.37591038719900044,5.972313086536518,14.559766040045018,2.9139186284129144,1,0.159
3,B3 SH,SHANKLE,2896.0,87.88533611100645,0.3920786010243127,6.472680063632925,14.348299715137259,2.749944276340135,1,0.136
3,B3 SH,SHANKLE,2896.5,82.37335710664038,0.37952653368834344,2.2432342187463195,17.404169384982783,2.2879676180684347,1,0.114
3,B3 SH,SHANKLE,2897.0,88.36802157771984,0.4728809589741992,-3.1904658923334197,28.141251815466738,2.2836655393866163,1,0.091
3,B3 SH,SHANKLE,2897.5,74.21626115897638,0.5043873419159492,-10.8778386730577,31.49735353942163,2.3464247059049157,1,0.068
2,B4 SH,SHANKLE,2899.5,70.38361673583002,0.5934784388192522,-9.700451988674297,26.95558968811778,2.873746534559476,1,0.9790000000000001
2,B4 SH,SHANKLE,2900.0,64.49946405718289,0.61860278435572,-4.45436394833193,18.56052821123143,3.0992892409302035,1,0.958
2,B4 SH,SHANKLE,2900.5,55.26563569894669,0.580771522790983,-1.809261465885189,12.96357332290592,2.9540050764875128,1,0.938
1,B4 SH,SHANKLE,2901.0,64.22308028701146,0.6274385931118792,1.721404611252733,15.71586371406884,3.1138190875962204,1,0.917
1,B4 SH,SHANKLE,2901.5,52.704508009582206,0.5578747746849008,0.9135829125872041,13.251330092456458,2.9071475003014617,1,0.8959999999999999
1,B4 SH,SHANKLE,2902.0,51.5765556375176,0.5380100552403864,1.6771469899188318,12.548359039330915,2.8537925210200554,1,0.875
1,B4 SH,SHANKLE,2902.5,50.191343042382854,0.5074567510515287,1.6745158516311227,11.973394774049765,2.8078482862070793,1,0.8540000000000001
1,B4 SH,SHANKLE,2903.0,55.825351020474564,0.5052215569515028,1.7698627905100326,13.235119268725459,2.9266521640332788,1,0.833
1,B4 SH,SHANKLE,2903.5,55.82262320272751,0.4554281909812272,0.8754365366662998,12.832941516025592,2.895242762269713,1,0.813
1,B4 SH,SHANKLE,2904.0,55.83855549946533,0.40814666810640565,0.4952390339306718,12.95135775384657,2.8391301876738697,1,0.792
1,B4 SH,SHANKLE,2904.5,62.6774573785258,0.41350833714285523,1.6816486876120067,14.839565250277417,2.926948552533463,1,0.7709999999999999
1,B4 SH,SHANKLE,2905.0,59.22293045582224,0.3626453787668346,0.9257624476906292,13.991590194083834,2.7939173822055676,1,0.75
1,B4 SH,SHANKLE,2905.5,70.15016435100425,0.3927707653560993,2.661901287591988,16.563938177815505,2.8735129375312662,1,0.7290000000000001
1,B4 SH,SHANKLE,2906.0,57.20540971961482,0.31053546695331863,0.5820835598287224,14.037708278810058,2.587756002971011,1,0.708
1,B4 SH,SHANKLE,2906.5,58.86171587502649,0.3233108838702762,0.7336967079782923,14.889669553862827,2.6486659438049673,1,0.688
1,B4 SH,SHANKLE,2907.0,63.56646588097122,0.35796665514512777,1.0362362007988333,15.594277614980145,2.8036230506658724,1,0.667
1,B4 SH,SHANKLE,2907.5,65.36645761935446,0.37545901085922184,1.5295740295377098,14.887185343968376,2.894059815000398,1,0.6459999999999999
1,B4 SH,SHANKLE,2908.0,63.13178332272849,0.36522830439731363,2.8567970049878704,13.440373512828286,2.8562271545999205,1,0.625
1,B4 SH,SHANKLE,2908.5,65.8568921663561,0.36436506183355516,4.874900456746797,13.09316931128606,2.777199193783105,1,0.604
1,B4 SH,SHANKLE,2909.0,84.66470966247957,0.43132253761250394,8.241177571871983,16.002067261115464,2.8994094245871658,1,0.583
1,B4 SH,SHANKLE,2909.5,76.05821530517495,0.3462924024935187,6.470462198372081,12.771915522869351,2.5890493622064703,1,0.563
1,B4 SH,SHANKLE,2910.0,82.9128587385161,0.38480672796659093,8.346665071415083,14.787596619573222,2.7310533567545336,1,0.542
1,B4 SH,SHANKLE,2910.5,73.42678702054376,0.37655076877839316,8.05538790340694,14.702571064264976,2.711362650511687,1,0.521
1,B4 SH,SHANKLE,2911.0,67.70982269267978,0.3825381992580687,7.505837945581357,15.452099039721992,2.7297877135886837,1,0.5
