GR,ILD_log10,DeltaPHI,PHIND,Depth,Well Name,Facies,Formation,PE,NM_M,RELPOS
0.5118788788222828,-0.5154180953392989,0.04111109103583723,0.4514352292747846,-0.4929664452359291,NOLAN,3,A1 SH,3.094565001874098,1,0.75
0.3201188113151755,-0.5603572203534087,-0.7464958335556117,2.0636692025653662,-0.39925878829888145,SHANKLE,3,B2 SH,3.095257345627821,1,0.059
1.0312414554852347,-0.6535086749126205,-0.2717494732171772,-0.33344853481262227,0.8738304049428284,CHURCHMAN BIBLE,3,B3 SH,3.0953890462255336,0,0.033
0.6846636008564386,-0.46767200969088446,0.956950898812442,-0.04319735564025218,-1.9844118991302189,CROSS H CATTLE,2,A1 SH,3.0956250172646023,1,0.7759999999999999
0.38491548388324415,-0.4138509689582019,1.164556189420008,0.84893307575308,-0.9780284684514094,LUKE G U,3,C SH,3.096578585477149,1,0.86
0.6904282836631583,-0.015166744671625914,1.7325601297879136,0.22664050936913938,-1.996124370162763,CROSS H CATTLE,2,A1 SH,3.0971797960966536,1,0.855
0.7517429141379652,-0.7383017407154889,-1.0661704667415908,1.6447282404227626,-1.3488887145457025,CROSS H CATTLE,2,B4 SH,3.0980971918344062,1,0.04
0.5781462669596619,-0.4526367677690779,0.3773126014610161,0.5210993804188573,-1.8774290647823333,CROSS H CATTLE,8,A1 SH,3.0992377759934886,1,0.013
-0.37863084705684513,0.3475335987996192,-0.01613473464132165,0.08474144803263829,1.0538943257343079,NOLAN,4,C LM,3.0993301278399263,0,0.875
-1.8706090597849052,0.5453326448945812,1.0271979338031487,-1.5492866597893684,0.017552061517536664,SHANKLE,6,B4 LM,3.0993411007584992,0,0.28600000000000003
0.8002755878366699,-0.3698056368890961,0.35371548945508136,0.17101153804835637,-0.5142398101849107,NOLAN,3,A1 SH,3.0994105980422666,1,0.8859999999999999
0.3908426965673322,-1.3631199488775034,0.25544765421474985,0.08907045697640092,-1.792365138829749,LUKE G U,2,A1 SH,3.0995229424616406,1,0.321
0.4959079745091019,-1.3681982313807934,-0.2850451435447867,0.5124777054966023,-0.45362440251328107,NOLAN,2,A1 SH,3.100493701749813,1,0.5
-0.11212939367310559,-0.7999618891776548,-0.31790631303563377,-0.8360292079044679,-1.8182845776538268,LUKE G U,2,A1 SH,3.100920459381922,1,0.547
0.6406969588877868,-0.8831365570157979,1.3570121529798986,0.5089845412878288,-1.7660970810838477,LUKE G U,2,A1 SH,3.102602871734484,1,0.094
0.2661737698437534,-0.27425378756291036,1.535589616300797,0.015164021895920513,-0.5248275535348969,NEWBY,5,A1 LM,3.1026061240659226,0,0.8290000000000001
0.3913067786192051,-0.08076144185855966,1.366214120655893,0.07493189578945576,-1.0114246898979664,SHANKLE,2,A1 SH,3.1032502237483404,1,0.823
0.0017905251170483318,-1.7462249741866793,-0.5498999529594646,0.9862604434634548,-0.06309546288781086,SHANKLE,1,B4 SH,3.10335013944385,1,0.292
0.23303816115255532,-0.07599877146656897,1.0693368711319824,-0.07224654679853126,-1.005381356605901,SHANKLE,2,A1 SH,3.1044405820061565,1,0.79
0.7171024167650739,0.10472483334681022,-1.2209510749661379,1.6348918236040135,-0.2729132582792728,NEWBY,3,B1 SH,3.1044861663012657,1,0.968
0.13762548516500764,-0.13068636523232205,-2.5059321265318557,1.1896119429502094,-0.8373249193653765,CROSS H CATTLE,5,C LM,3.1047595755015647,0,1.0
0.05136042798443859,-0.22401949862126302,-1.6955851885225384,1.097588728046364,-0.1888089790083346,SHANKLE,2,B4 SH,3.10559690159826,1,0.958
0.4476651289657675,-0.852538622214792,0.4457372826124228,0.061360741033042725,-1.3962979827315518,CROSS H CATTLE,2,B3 SH,3.1062158060937604,1,0.4
0.40534182038445943,-1.2889208005298354,0.13152037197341962,0.24285864620474656,-1.3753406826842784,CROSS H CATTLE,1,B3 SH,3.1067593941231006,1,0.24
0.5603617237472319,-0.8638467655929261,0.6076179039766796,0.7897889776170096,-0.37727867474602617,NOLAN,3,A1 SH,3.107784328261959,1,0.023
-0.272409436105978,-0.2503516060556414,-0.5574909651172486,-0.2263944545357751,-0.6118021127642659,SHANKLE,1,B1 SH,3.108109026646509,1,0.3670000000000001
1.0968969136543063,-0.40806902266586226,-1.4563047988554865,1.9148707144231853,-1.118052565806492,CROSS H CATTLE,3,B5 SH,3.110002678963762,1,0.423
0.15749021183162584,-0.12273486840009257,-0.32372665644666265,-0.46637205852504565,0.9133050652438731,CHURCHMAN BIBLE,2,B3 SH,3.1105179537265135,1,0.5
0.4927992150359563,-1.138260109641974,-0.6112213317521124,0.09076012752229799,-0.46081045194267006,NOLAN,2,A1 SH,3.1112461874349524,1,0.545
0.2788571989627516,-1.3471834922265604,0.2988983013893864,0.06364274239061049,-1.7836480458832735,LUKE G U,2,A1 SH,3.111310444123516,1,0.245
0.5017725999165169,0.23705520728709822,-1.3414844717759196,1.6764654013916012,1.0845175023855822,CHURCHMAN BIBLE,3,B4 SH,3.1117401886570866,1,0.25
0.452522979778883,0.21853260189904017,-2.2764845830306415,0.7712814553270544,-0.6459703619502346,CROSS H CATTLE,2,C LM,3.1121164224086284,0,0.147
1.078163190241335,-0.7783960073373429,0.32357268741375494,0.7655314530758088,0.8054817610680801,NOLAN,3,C SH,3.11271004746975,1,0.947
0.31987670617437625,-0.15218035576640832,-0.1773477412690301,0.543058457874213,0.3215719082676124,SHANKLE,3,C SH,3.1148555086979415,1,0.439
1.483943531588612,-0.574129536843139,1.0647052050534132,0.4384582980579341,-1.636442795179883,CROSS H CATTLE,2,B1 SH,3.1152086547245132,1,0.045
7.990408373683122e-05,-1.8804659294564636,0.6511777956783018,1.6315976249280257,0.6012784603110253,NOLAN,3,B5 SH,3.115376342690883,1,0.625
0.36233663701791896,-1.2472071734012755,0.8919045163530342,0.541379697123822,-0.2729132582792728,SHANKLE,2,B3 SH,3.115526538659779,1,0.455
0.7852895451553568,-1.3862472837937998,1.3157307742698268,1.1034492569890109,0.45478607637923335,NEWBY,3,B5 SH,3.116539702994213,1,0.615
-0.43346082312079565,0.05230084518320214,-0.90088047170892,-0.636453939655061,-0.2080881378788325,NEWBY,2,B1 SH,3.1166366165717645,1,0.419
0.24949390490074821,-1.1645558052034728,0.159814863232986,-0.24137683227601,-1.7748920745262378,LUKE G U,2,A1 SH,3.116961252506306,1,0.17
-0.41006669488636743,-0.26275459947497243,-0.28771054855950773,0.8901850481096486,-0.014900979720158723,NOLAN,8,B1 LM,3.1170482281600806,1,0.029
0.10835844396039479,-0.3905690832126903,-0.2611076123521426,-0.3432628614507694,0.3347166642783915,NEWBY,2,B4 SH,3.1175583293092703,1,0.45
0.20806588193694298,-1.0060888378835338,0.4255684070829243,-0.04493423384546907,-1.5257190864366705,LUKE G U,3,B1 SH,3.1215726283941816,1,0.205
-0.32367301685174926,-0.6271813295793024,1.3723019497461804,0.1534774766111539,-0.531867979904848,NEWBY,5,A1 LM,3.1217697727589626,0,0.8540000000000001
0.18680576275808777,-0.5304213230680961,-0.29246940414863015,-0.34028325451310537,0.30410607023580016,NEWBY,2,B4 SH,3.1219118676882083,1,0.8
0.5311323250164534,-1.2499318954898595,-0.5469584202341844,0.2566143541060589,-0.4572192630016724,NOLAN,2,A1 SH,3.1232333326363566,1,0.523
0.7495082003831053,-0.07593048847373512,1.708391944417861,0.1918436142894546,-1.9941778226876852,CROSS H CATTLE,2,A1 SH,3.1235325506390383,1,0.8420000000000001
-0.40305282642031776,0.10941302301588784,-0.5976957639455127,-0.5724414392000224,-0.2119323024169668,NEWBY,2,B1 SH,3.1243313232560013,1,0.452
0.34892362549650263,-0.4709338189422695,-0.3065170411491609,-0.1376444805720408,0.12901608000932974,NOLAN,2,B2 SH,3.1245564276314597,1,0.364
0.6734351384335419,-0.7549385061867303,0.3009506138258665,1.308271311436053,0.013481208696603311,NEWBY,2,B2 SH,3.1247667595102064,1,0.667
-1.4901051875761828,0.603485927094407,-0.6475016449986141,-0.5878744048269579,1.0234475561759615,NOLAN,5,C LM,3.1251327441374754,0,0.929
1.3852738225609693,-0.5129170159840791,1.7220806707838383,1.5215655006691717,0.005351710771670072,SHRIMPLIN,2,B4 SH,3.1253881626514177,1,0.069
1.1143855927252226,0.14786967321594272,-0.010569123153464595,0.0706340658072257,0.14578591900833787,CHURCHMAN BIBLE,6,A1 LM,3.1254447956245044,0,0.685
0.2531717635476331,0.35269156125017853,-0.3925244789972731,-0.6993547451253743,1.048807636467624,CHURCHMAN BIBLE,2,B4 SH,3.1257795438714373,1,0.688
0.42711153367544935,0.5251230636578625,-0.23934470853564047,-1.0068195762103256,1.0285098031120625,CHURCHMAN BIBLE,2,B4 SH,3.1261774610118462,1,0.938
0.7307831764502355,-0.2197911288449185,-1.9071362145061552,1.259407750039641,-1.4580939691187411,CROSS H CATTLE,2,B3 SH,3.1262971316923296,1,0.88
0.931596440204278,-0.8888063216515402,0.864993124106278,0.05255857566271506,-1.9765592118392319,CROSS H CATTLE,2,A1 SH,3.127179056989837,1,0.7240000000000001
0.901076117953172,0.25350586573680506,2.137896863586826,0.36591373102831365,-2.0096885069786867,CROSS H CATTLE,2,A1 SH,3.127238383659227,1,0.947
0.3747769966537423,-0.5597534023917181,0.14045327838668117,0.683232012349101,-0.9565744417080415,LUKE G U,3,C SH,3.1277551355068978,1,0.737
0.05611624081250082,-1.311077299321618,-0.11039976783681986,0.011685423065686488,-1.7814627035001105,LUKE G U,2,A1 SH,3.127897501710903,1,0.226
0.5116182401694178,-0.7801445476548333,0.327990373695768,-0.03820268115524663,-1.3989049502103548,CROSS H CATTLE,2,B3 SH,3.1288979159251955,1,0.42
-0.3497161531772617,-1.283340057987493,-1.9065439521464236,1.673474159417428,-1.0859010553917419,CROSS H CATTLE,7,B5 LM,3.1289197248513263,0,0.95
1.2867880801965654,-0.8452125783825568,0.5901397619790675,0.8340330931504436,0.8493135974100778,NOLAN,3,C SH,3.129976696014823,1,0.711
0.418665446947078,-0.5865777200196585,0.38628418345608895,0.5301523012503854,-0.9534966917403503,LUKE G U,3,C SH,3.131547810948095,1,0.7190000000000001
-0.3215238400193202,0.5431661792066588,0.1318960352418802,-0.4260821174262971,0.34350149644010625,CHURCHMAN BIBLE,6,A1 LM,3.1318401854741875,0,0.185
1.1709416742883332,-0.1295133477319571,0.30553257129662936,0.4974325292363754,-1.0414511421699761,SHANKLE,2,A1 SH,3.1321660300784546,1,0.984
0.22160572073186854,-1.2798807271122374,0.6765847906486655,0.554875060065793,-0.28423764159675696,SHANKLE,2,B3 SH,3.1330921188228182,1,0.5
0.6850417493502099,-0.3775116568181059,1.2386132009772117,-0.0010368128401193233,-1.9863695156054249,CROSS H CATTLE,2,A1 SH,3.1335240762520966,1,0.789
0.34864922103244383,-0.4713735740591886,0.7866386684813375,0.05604212137501916,-1.2038553885371648,LUKE G U,2,B4 SH,3.1337804233128734,1,0.609
0.042445122931232065,-1.218715251114095,-0.07541609532022275,-0.1755183397187674,-1.7770847200665096,LUKE G U,2,A1 SH,3.133992676392096,1,0.189
0.6321827165278386,-0.8002126780643093,0.31681513410110707,1.2363410857185013,0.017552061517536664,NEWBY,2,B2 SH,3.1342107010269644,1,0.556
0.36668158058515626,-0.12261486538979743,-0.5992868656816331,0.16120540118995424,0.365539599259253,SHANKLE,3,C SH,3.1352314660368634,1,0.263
0.7677900559551568,0.36285514076524045,0.310921023574437,-0.1788204846022304,0.15840717155132183,CHURCHMAN BIBLE,4,A1 LM,3.1352923107215687,0,0.6409999999999999
0.7094829464896245,-0.6643233315116752,0.1907811155567097,1.2860677526297777,0.009414426239769695,NEWBY,3,B2 SH,3.1356729077122423,1,0.778
1.2271289217309573,-0.9225616243086198,-0.040645725372509295,0.5668319460725358,0.8151891182164166,NOLAN,3,C SH,3.136217914700872,1,0.895
0.9474180390024393,-0.21385814192384933,-2.2113342594582472,1.3723502862513113,-1.4606341225752255,CROSS H CATTLE,2,B3 SH,3.1369014500990087,1,0.9
-0.05145675413927049,-1.2675385390190699,-0.2203226951868687,-0.07741535009716573,-1.7792749289758876,LUKE G U,2,A1 SH,3.1371103250820696,1,0.208
0.6652750423381923,-0.7349467015645389,1.7148387888618233,0.4274036427664297,-0.8849638362459292,SHRIMPLIN,2,A1 SH,3.1374251788635688,1,0.638
0.48363586071387765,-0.21016518796539127,-1.246258771987594,0.9321795385098616,-1.4555510603882136,CROSS H CATTLE,1,B3 SH,3.138134279115969,1,0.86
0.27736130957724686,0.6158746372659297,-0.3120265361969277,-0.969131822226161,1.0234475561759615,CHURCHMAN BIBLE,2,B4 SH,3.1388382659697003,1,1.0
0.06713547949279082,-0.48795046055055435,0.11199055134052652,-0.3161454261483583,0.32594916603620916,NEWBY,2,B4 SH,3.1396164021951165,1,0.55
0.09915269573121421,0.3132970360870798,0.6052796626182859,0.03409147192028305,-1.5672891038007162,LUKE G U,2,B1 SH,3.1399024869536736,1,0.6409999999999999
0.4055067988716941,-0.32979190577538814,0.42658536359543753,0.44908371237153655,0.24351705278451466,SHANKLE,3,C SH,3.1404090103450675,1,0.754
0.11269466461191496,-1.2307955204900973,0.5405220943631587,-0.09948900301619244,-1.3328803745527908,CROSS H CATTLE,2,B4 SH,3.1404184693649517,1,0.929
0.32487125908813774,-0.18278607267650046,-0.1414488667940791,0.6606246877436919,0.3347166642783915,SHANKLE,3,C SH,3.1404623091609567,1,0.386
-0.03687195815471385,-0.6405008312158222,0.6378427788133668,0.2590061090663902,-0.303035254622016,NOLAN,7,A1 LM,3.1407464877517755,0,0.672
0.7477296255000667,-0.5414960036510107,0.020428084940345193,1.145638367997325,0.005351710771670072,NEWBY,3,B2 SH,3.140755494851704,1,0.889
0.4600758321205119,-0.1219679382923629,-0.5917460888445865,-0.6930681934934668,0.47284709703832956,NOLAN,2,B4 SH,3.1428017865090894,1,0.625
1.0740419538789638,-0.11770691516670755,-0.2723453325688369,0.013099629927766018,0.2910519453989546,NOLAN,2,B3 SH,3.1434528054997246,1,0.769
-0.7840517018382722,0.2366462955843717,-0.2399863558215862,-0.47145221323297304,0.8935295250252756,Recruit F9,9,C LM,3.1436152067022505,0,0.08800000000000001
-0.14593612501349695,-1.6480878907209526,0.9429933681644377,0.007441588440325461,-1.9647132866601869,CROSS H CATTLE,1,A1 SH,3.144125553916429,1,0.645
0.212253812509157,-1.3217167359235922,-0.01748909653618511,0.15510996915156222,-1.7945383541115703,LUKE G U,2,A1 SH,3.1445078215301203,1,0.34
-0.12907063601613392,-0.6753719139393322,-0.42697350554554153,0.16450836105484395,-0.6083658858855042,NEWBY,2,A1 SH,3.145152198476175,1,0.233
-0.36779124744992375,-0.20411743183693606,-0.10242674766989163,1.2277631394402704,0.22208094271559545,SHANKLE,3,C SH,3.1453912137738307,1,0.8420000000000001
0.30637733526093236,-0.42523014767239714,0.40082436112946074,-0.22145230057749654,-0.6220895854326535,NEWBY,3,A1 SH,3.145919501794153,1,0.326
0.3594196443689283,-1.328066443443488,0.15678518114058676,0.23397798985804377,-1.2842318692554466,LUKE G U,2,B3 SH,3.1461500953343915,1,0.4
-0.26315948777319786,0.3338402807487874,-0.5040574992973098,-0.6982450763687919,-0.6255116837223651,SHANKLE,1,B1 SH,3.146355656876797,1,0.449
0.5715876133186655,-0.7083715341175557,0.2323011947650155,-0.16326922437632654,-1.4015091049779997,CROSS H CATTLE,2,B3 SH,3.1467938061297147,1,0.44
0.3373361034411609,-0.6102591291359802,0.8422205086112662,0.5230353972828081,-0.9069411837091526,LUKE G U,2,C SH,3.1471018127193178,1,0.456
-0.030197566966016744,-0.7001015023004415,-1.0001938667645884,0.5417056649196332,-0.6049261193122032,NEWBY,2,A1 SH,3.147364776568737,1,0.209
0.2716670060293767,-0.31763350561342263,0.8762587586507017,0.3092955982866503,0.23492985484495368,SHANKLE,3,C SH,3.147880863976112,1,0.789
0.16695889926957572,-0.37895642816742847,-0.5099758366170242,-0.16030145198459178,-1.4144877761766663,CROSS H CATTLE,1,B3 SH,3.1482646239759986,1,0.54
-0.13932896310294002,-0.6360500013048553,0.1966556283614379,-0.07083349482410166,-0.6118021127642659,NEWBY,2,A1 SH,3.148601502094972,1,0.256
0.15430521518242826,-0.5114396045191381,0.5685380279784528,-0.21031596129141814,-0.618663959519953,NEWBY,3,A1 SH,3.1487839647176954,1,0.302
0.2556297291276564,-0.4385663877142135,-0.42047815565174845,-0.18767665356783392,-1.4118976472475446,CROSS H CATTLE,1,B3 SH,3.1490973266955344,1,0.52
0.5455373207644493,-0.7939163596990044,1.6967356128193412,0.8505166842362241,-1.7638922186454253,LUKE G U,2,A1 SH,3.149881632324062,1,0.075
-0.40042213569150475,-1.5592102588682295,-0.25617030255901146,-0.13446238459490448,-1.6988761871848155,CROSS H CATTLE,1,B1 SH,3.149882031145212,1,0.439
-0.06165390706026956,-1.0118563799970792,1.478702824445385,0.2755537041513083,-0.8309165636385489,SHRIMPLIN,2,A1 SH,3.149986684543645,1,0.255
1.9067167273322503,-0.9822565959266001,-0.28289772206418684,2.6384620624817057,-1.8353724266473552,LUKE G U,2,A1 SH,3.1507525563338814,1,0.698
0.8249899091205554,-0.5621348278464935,2.4072513660637864,0.7503458977259995,-0.8083819011194181,SHRIMPLIN,3,A1 SH,3.150872949934432,1,0.085
-0.022298123281266114,-0.5817484056216911,0.5430060979584747,-0.1769616307822858,-0.6152348029694453,NEWBY,2,A1 SH,3.1512982300703882,1,0.279
0.04579984701028489,-0.3237696199786714,-0.6473514565197107,-0.15571291762602915,-1.4170751074690293,CROSS H CATTLE,1,B3 SH,3.151394512994081,1,0.56
0.7908184299189394,-0.1425282680812915,1.6310625720131904,0.12508202871748772,-1.9922290655746884,CROSS H CATTLE,2,A1 SH,3.151772781188813,1,0.8290000000000001
0.5954651705023285,0.2724789955946161,-0.2879051627181208,0.5187473353914388,-1.490901952163007,CROSS H CATTLE,1,B2 SH,3.1519353472853195,1,0.13
0.820815585533729,-0.3426044917699472,0.39711535940441894,0.48747899770198094,-0.5000720961257927,NOLAN,3,A1 SH,3.1524398277923753,1,0.795
0.3560419544985543,-0.9262577293279534,-0.4353315546860243,0.8642747027459503,-1.100561793783108,CROSS H CATTLE,3,B5 SH,3.1531001883431102,1,0.154
0.2674144043487159,0.8348747786559356,-1.734633082077191,0.7152944123041116,-1.7858309583678293,CROSS H CATTLE,6,A1 LM,3.1539699609298717,0,0.045
0.38470560323844627,-0.502001209017395,-0.2847378275589119,-0.23657417177545964,-1.409304718173729,CROSS H CATTLE,2,B3 SH,3.1540459835809376,1,0.5
0.04125571835193663,-1.3706318363025023,0.6576424136970421,0.29395457061900554,-0.04308487532712471,SHRIMPLIN,2,B4 SH,3.1551350944939776,1,0.483
0.3379539919827435,0.7870838748063951,-0.31951959719380135,-0.4142940899626117,0.36112327619014595,CHURCHMAN BIBLE,4,A1 LM,3.155981310622605,0,0.141
0.1473662825491556,-0.4044764111912054,0.09292262849336251,-1.4320277666776837,-0.4643979724462549,SHANKLE,2,B2 SH,3.1561608035702857,1,0.6759999999999999
0.2830157542678869,-0.3165347087333685,0.08958679726972053,0.6456008435492833,0.2478170392013682,SHANKLE,3,C SH,3.156508420507492,1,0.737
-1.156298729131928,-1.3829487404366634,-0.45277018844268974,1.2086988265559038,0.11231289355636766,SHANKLE,7,B5 LM,3.157205305966128,0,0.75
-0.5459959148624838,0.9025046623510806,-0.7033821681166109,-0.5716609944385885,0.18376289764737902,CHURCHMAN BIBLE,6,A1 LM,3.157913019994685,0,0.5760000000000001
-0.6411033230703173,-3.0414775025350256,0.17850575769831495,1.0108865257626443,0.6199149208812944,NOLAN,4,B5 LM,3.1580270439933664,1,0.125
1.4530496673748183,-0.46456229806734756,-2.1134802667484456,1.0419604685119597,-1.0264774632684392,CROSS H CATTLE,8,B5 LM,3.158351678444647,1,0.984
0.08736668854108266,0.9377798121608032,-0.48614409625467797,0.4799495325019167,0.07084509116747073,CHURCHMAN BIBLE,5,A1 LM,3.1584524376389913,0,0.88
0.585319483281228,-0.6376696269322466,0.1248330067969896,-0.2536106795353481,-1.4041104495513557,CROSS H CATTLE,2,B3 SH,3.158542304588706,1,0.46
-0.05494977611725761,-0.27334649631728214,-0.7460749692128223,-0.17667837994590466,-1.4196596436307845,CROSS H CATTLE,1,B3 SH,3.159355855228583,1,0.58
0.5153487803665072,-0.5686248008992293,-0.07791186248040154,-0.26986185354493303,-1.4067089864455014,CROSS H CATTLE,2,B3 SH,3.1593912710297354,1,0.48
0.010470233697969183,-0.23512556499016024,0.6245553517301063,-0.1178276486946101,-0.18107003106402395,NEWBY,2,B1 SH,3.1596841690184103,1,0.194
0.7839730098277096,-0.4090420990384465,-0.13554769697977842,0.9134453463185815,0.0012930589191576458,NEWBY,3,B2 SH,3.161186102672014,1,1.0
0.2916382143303193,-0.19029965164602874,-0.5470422649828545,0.4706003437777227,-1.4530053939059069,CROSS H CATTLE,1,B3 SH,3.1618161751258484,1,0.84
0.36380539978653,-0.3274838731954674,0.14813878493058566,-0.22432833424619675,-0.6255116837223651,NEWBY,2,A1 SH,3.1622972929217217,1,0.349
0.8921445680819132,-0.12137613179921708,1.0438562282096029,1.3522189253648997,-0.6152348029694453,SHRIMPLIN,3,B1 SH,3.1625120116986034,1,0.923
0.712972278807395,-0.2932922941035615,1.4471194017981126,0.021979121746175556,-1.988324914115389,CROSS H CATTLE,2,A1 SH,3.162522549557195,1,0.8029999999999999
0.4019354236991612,-0.4365036453922319,1.1763273737320714,0.6865954479080677,-0.9749732546218385,LUKE G U,3,C SH,3.162756579224608,1,0.8420000000000001
0.05292291345250821,0.31551533065125853,-1.681684579358426,3.030013560039297,-1.7572629214600373,CROSS H CATTLE,2,B1 SH,3.1632652026703885,1,0.833
0.5186205406653203,-0.10224872703692345,1.5599002211054722,0.14420491178877823,-1.0144415887264877,SHANKLE,2,A1 SH,3.1632713283585856,1,0.8390000000000001
0.448803617593981,-0.6281447405444464,-1.9342023346964115,1.2886967192975387,-1.4144877761766663,LUKE G U,3,B2 SH,3.163605870330025,1,0.435
0.5050858399393114,-0.012999497975292734,-0.6355035309963306,-0.7915739141190268,0.4773734546623643,NOLAN,2,B4 SH,3.1644910419577323,1,0.583
0.08218423376888054,-0.7087825393059547,-1.0391911947870058,0.9299391778307029,-0.6014828100213544,NEWBY,2,A1 SH,3.1655168845110953,1,0.18600000000000005
0.22923180800423248,0.006526756294345636,-0.4242007658889242,0.2743410625031889,-1.3989049502103548,LUKE G U,2,B2 SH,3.1656675367976934,1,0.13
0.22936751928095084,0.02832284609061215,0.6161325397174375,-0.5625111013112336,-1.6270346102621125,CROSS H CATTLE,6,B1 LM,3.165684276354304,0,0.9
0.19677198986487696,-0.49749738093560003,0.28687034930057664,-1.3000712245130954,-0.46798182762031687,SHANKLE,2,B2 SH,3.1663258507215506,1,0.706
0.3255954875803911,-1.2675562870274504,0.4059299621644985,0.5446056967082633,-0.5248275535348969,SHRIMPLIN,2,B1 SH,3.166389817010957,1,0.256
0.7649006264836471,-0.21497471239616514,1.5365740675674213,0.05825052095278327,-1.9902780967442744,CROSS H CATTLE,2,A1 SH,3.1673501288137986,1,0.816
0.3955460744010947,-0.4432974148833983,0.9746513562970007,0.16706531633094654,-1.206668603956791,LUKE G U,3,B4 SH,3.167975137764713,1,0.652
1.1586803874691574,-0.7795116102627043,0.3100458673244929,0.7769928370186646,0.8542074599548976,NOLAN,3,C SH,3.1680827535467397,1,0.684
-0.0044473251855077795,-0.1495398351168652,-0.5727276985672558,0.8000425207515012,-0.1694322942273955,NEWBY,2,B1 SH,3.168203990227698,1,0.097
0.3631570518980868,-0.5355676813524894,0.13092851180696108,0.8004085197372828,-0.9596489638142286,LUKE G U,3,C SH,3.1685341111239427,1,0.754
0.20125974666188828,-0.4953257489281988,-0.49280264539263124,-0.26921524995656876,-1.1869130307652838,LUKE G U,2,B4 SH,3.1691199742473466,1,0.348
1.7182416469563548,-0.7915862101870103,0.9934823842378909,1.0020172020564555,-0.002761532688689213,SHRIMPLIN,2,B4 SH,3.169704220823567,1,0.138
0.8169787726608934,-0.41542879914458686,-0.5142590181481909,-0.15343470314055102,-0.04308487532712471,NOLAN,2,B1 SH,3.1702352489361267,1,0.235
0.6517112165027333,-0.4157369543650427,-0.38678055732681044,0.7501958443671451,-0.9902172692129807,LUKE G U,3,C SH,3.1711319381167344,1,0.93
0.48406669400291225,-0.6150891709024483,0.9067858539025214,0.32163067504155385,-0.9504157111015844,LUKE G U,3,C SH,3.171722651258132,1,0.7020000000000001
-0.5850402495639793,-0.7981003925763769,1.1733881983535719,0.10751176808815972,-0.5353827815420401,NEWBY,5,A1 LM,3.1729274188828938,0,0.866
0.7635040606390296,-0.5288235414718692,0.09121668250155607,0.5635417202761728,-0.10676675914168285,NOLAN,2,B1 SH,3.1729775487368514,1,0.706
0.3482428479926316,-0.9352098425840903,0.8483590640436698,0.011967377226371175,-1.5232497061928396,LUKE G U,3,B1 SH,3.1733233376371808,1,0.179
1.0283929070878348,-1.1380756537290175,1.2545834265468623,0.9085921010229716,0.08324203910290681,SHRIMPLIN,3,B5 SH,3.1733809957678627,1,0.529
0.7297450670003542,-0.5301744180700044,-1.569037314200599,2.0903380271507284,-0.8723329691874488,CROSS H CATTLE,2,C SH,3.173457441430942,1,0.177
0.5864224400812293,0.293294786263269,-0.23352684955257297,0.4450895270081033,-1.48839466937426,CROSS H CATTLE,1,B2 SH,3.1737266689851147,1,0.111
-0.030541650896123037,-0.22720078801569382,-0.6467278455784803,-0.12584456731239438,-1.4222413871662984,CROSS H CATTLE,1,B3 SH,3.1739010972111394,1,0.6
0.16909519107143384,-0.1567062356487988,-0.3324793150568256,-0.09018411201463514,-0.3588590785427482,NEWBY,4,A1 LM,3.174343306844729,0,0.268
1.080918680622826,-1.2474837980157754,-1.7545786997525628,2.2137745070955464,-1.3275212787903217,LUKE G U,3,B3 SH,3.17455136074399,1,0.857
0.20318885055192518,-0.4752905239753493,-0.4708218795160605,-0.29460298446161903,-1.184078768817525,LUKE G U,2,B4 SH,3.1763026928718885,1,0.304
-0.4377646514736509,0.0036625102459994603,-1.0325229597068748,-0.6330170791043205,-0.20424008860381862,NEWBY,2,B1 SH,3.1764769192626128,1,0.387
1.1149268133151697,-0.18802115972072408,-1.936718242239883,1.220429111950195,-1.4631715232336349,CROSS H CATTLE,2,B3 SH,3.1767386843190035,1,0.92
0.7519735769476121,0.22171338794619,-0.014764823361376973,-0.5304592357028708,0.07497328474681966,NOLAN,2,B2 SH,3.177353805483273,1,0.955
0.2710322031962659,0.2710356437878862,-2.3461775108511906,1.191758786623508,-0.6696793158225888,SHANKLE,3,B1 SH,3.1774774817918776,1,0.7140000000000001
0.4516663059738874,-0.7499461940717309,0.8033264665780917,0.04325187134750741,-0.2080881378788325,SHRIMPLIN,2,B3 SH,3.1793579960839646,1,0.5
0.773893842878459,-1.0091542310256971,0.9919444055167984,0.07979932005511951,-1.974590474220874,CROSS H CATTLE,2,A1 SH,3.1813970640902887,1,0.711
0.27378613832087767,0.5738441315934247,1.7491241859035758,-0.6722273134412254,-1.581777553874644,CROSS H CATTLE,1,B2 SH,3.1816843112719035,1,0.815
1.0914462045931907,-0.418154325894864,0.57037736720997,-0.12508136058263503,-0.5248275535348969,NOLAN,3,A1 SH,3.181718014757505,1,0.955
-0.5201954152344517,0.6747153524762608,0.14719631755309676,-0.27464979708735404,0.3347166642783915,CHURCHMAN BIBLE,6,A1 LM,3.181786325937167,0,0.207
0.47030635360907325,-0.2584959579884495,-0.5257498844731688,-0.528143968399254,0.4683251840163874,NOLAN,2,B4 SH,3.1819724781929133,1,0.667
0.5614177525156285,0.24407611564422027,-0.08058795017996531,0.41446092403209506,-1.4934065117277304,CROSS H CATTLE,1,B2 SH,3.1821192853681466,1,0.14800000000000002
